id_contrato,data_solicitacao,data_aprovacao,departamento,tipo_contrato,valor,status,dias_para_aprovacao,aprovador
CT09367,2023-01-05,2023-01-13,Operações,Consultoria,170340.38,Aprovado,8.0,Pedro Henrique Nunes
CT21942,2023-01-05,2023-01-10,Operações,Treinamento,10796.44,Aprovado,5.0,Cecilia Alves
CT08928,2023-01-05,,Jurídico,Treinamento,203711.03,Pendente,,
CT32787,2023-01-05,,Marketing,Software,226064.63,Pendente,,
CT36956,2023-01-05,2023-01-11,Operações,Software,431166.85,Aprovado,6.0,Srta. Ana Lívia Monteiro
CT21362,2023-01-05,2023-01-30,Financeiro,Treinamento,244782.82,Aprovado,25.0,Anthony Vargas
CT31871,2023-01-05,2023-01-07,TI,Prestação de Serviços,485870.63,Aprovado,2.0,Calebe Rodrigues
CT16798,2023-01-05,2023-01-14,Operações,Prestação de Serviços,385019.8,Aprovado,9.0,Alexandre Pereira
CT21525,2023-01-05,2023-02-04,Jurídico,Fornecedor,347761.08,Aprovado,30.0,Asafe Cardoso
CT06508,2023-01-05,2023-01-13,Compras,Prestação de Serviços,179125.96,Aprovado,8.0,Anthony Vargas
CT32723,2023-01-05,2023-01-28,RH,Consultoria,137195.27,Aprovado,23.0,Sr. Theodoro Macedo
CT31993,2023-01-05,2023-01-21,RH,Software,483416.78,Aprovado,16.0,Luiz Felipe Costa
CT37044,2023-01-05,2023-01-28,Operações,Evento,124421.6,Aprovado,23.0,Isadora Moraes
CT27849,2023-01-05,,Jurídico,Consultoria,51257.22,Rejeitado,,
CT38222,2023-01-05,,Marketing,Treinamento,35829.66,Pendente,,
CT47103,2023-01-05,2023-01-23,RH,Software,484839.89,Aprovado,18.0,Isadora Moraes
CT15196,2023-01-05,2023-02-01,TI,Fornecedor,347295.33,Aprovado,27.0,Liz Costela
CT44462,2023-01-05,2023-01-23,Marketing,Evento,428909.88,Aprovado,18.0,Ana Luiza Jesus
CT16733,2023-01-05,2023-02-02,TI,Consultoria,495642.4,Aprovado,28.0,Joana Albuquerque
CT49245,2023-01-05,2023-01-25,Operações,Software,26461.07,Aprovado,20.0,Asafe Cardoso
CT15546,2023-01-05,2023-02-01,Marketing,Consultoria,269475.89,Aprovado,27.0,Davi Lucas Carvalho
CT18780,2023-01-05,,Financeiro,Software,111650.44,Pendente,,
CT41345,2023-01-05,,Operações,Evento,3132.39,Pendente,,
CT30324,2023-01-05,,Jurídico,Consultoria,172441.37,Rejeitado,,
CT20204,2023-01-05,,Marketing,Evento,350402.25,Pendente,,
CT29842,2023-01-05,,Operações,Evento,469162.93,Rejeitado,,
CT14191,2023-01-05,2023-01-24,RH,Treinamento,362721.13,Aprovado,19.0,Anthony Gabriel Costa
CT37932,2023-01-05,2023-02-01,Jurídico,Treinamento,247094.17,Aprovado,27.0,Anthony Vargas
CT30645,2023-01-05,,RH,Software,179912.26,Cancelado,,
CT48736,2023-01-05,2023-02-04,Marketing,Evento,479443.02,Aprovado,30.0,Asafe Cardoso
CT08026,2023-01-05,,RH,Fornecedor,461917.54,Pendente,,
CT17335,2023-01-05,2023-01-10,Jurídico,Consultoria,163538.68,Aprovado,5.0,Luiz Felipe Costa
CT46597,2023-01-05,,Compras,Treinamento,272383.98,Cancelado,,
CT34499,2023-01-05,2023-01-21,Jurídico,Prestação de Serviços,438797.03,Aprovado,16.0,Luiz Felipe Costa
CT05954,2023-01-05,2023-02-04,Jurídico,Evento,483219.19,Aprovado,30.0,Anthony Gabriel Costa
CT06776,2023-01-05,2023-02-04,RH,Treinamento,286112.05,Aprovado,30.0,Srta. Larissa Fernandes
CT25831,2023-01-05,2023-02-02,Marketing,Prestação de Serviços,285041.13,Aprovado,28.0,Srta. Larissa Fernandes
CT24483,2023-01-05,2023-01-25,Financeiro,Fornecedor,67456.32,Aprovado,20.0,Joana Albuquerque
CT10388,2023-01-05,2023-01-06,Jurídico,Prestação de Serviços,197624.21,Aprovado,1.0,Liz Costela
CT34451,2023-01-05,,Compras,Consultoria,379529.43,Pendente,,
CT25500,2023-01-05,,RH,Fornecedor,128571.6,Pendente,,
CT19076,2023-01-05,2023-01-17,TI,Consultoria,68063.57,Aprovado,12.0,Cecilia Alves
CT34998,2023-01-05,,RH,Treinamento,198313.45,Pendente,,
CT20080,2023-01-05,2023-01-31,Jurídico,Treinamento,282675.67,Aprovado,26.0,Pedro Henrique Nunes
CT35166,2023-01-05,2023-01-11,RH,Prestação de Serviços,53868.37,Aprovado,6.0,Luiz Fernando Fogaça
CT31355,2023-01-05,2023-01-27,Jurídico,Consultoria,339513.77,Aprovado,22.0,Pedro Henrique Nunes
CT00633,2023-01-05,2023-01-25,RH,Software,296253.78,Aprovado,20.0,Isadora Moraes
CT17322,2023-01-05,2023-01-30,Jurídico,Treinamento,209477.01,Aprovado,25.0,Davi Lucas Carvalho
CT05805,2023-01-05,,Operações,Consultoria,363628.38,Pendente,,
CT38930,2023-01-06,2023-01-14,Marketing,Evento,31434.76,Aprovado,8.0,Joana Albuquerque
CT43639,2023-01-06,2023-01-22,Marketing,Software,299820.91,Aprovado,16.0,Isadora Moraes
CT33094,2023-01-06,2023-01-11,Jurídico,Treinamento,10831.17,Aprovado,5.0,Cecilia Alves
CT08175,2023-01-06,2023-01-13,RH,Prestação de Serviços,53281.56,Aprovado,7.0,Anthony Gabriel Costa
CT35324,2023-01-06,2023-01-22,Compras,Software,348285.62,Aprovado,16.0,Dr. João Rios
CT20379,2023-01-06,,TI,Software,136018.07,Pendente,,
CT33686,2023-01-06,2023-01-26,Compras,Treinamento,181090.84,Aprovado,20.0,Cecilia Alves
CT33562,2023-01-06,2023-01-27,Financeiro,Treinamento,78360.84,Aprovado,21.0,Anthony Vargas
CT21729,2023-01-06,2023-01-20,RH,Treinamento,21643.72,Aprovado,14.0,Dr. João Rios
CT14240,2023-01-06,2023-01-19,RH,Consultoria,444926.47,Aprovado,13.0,Srta. Larissa Fernandes
CT21611,2023-01-06,2023-02-02,Marketing,Treinamento,63099.63,Aprovado,27.0,Dr. João Rios
CT21265,2023-01-06,2023-02-03,Jurídico,Fornecedor,298219.68,Aprovado,28.0,Dr. João Rios
CT04889,2023-01-06,,RH,Fornecedor,67390.92,Pendente,,
CT49804,2023-01-06,,Marketing,Treinamento,301475.45,Rejeitado,,
CT20111,2023-01-06,2023-01-20,Financeiro,Software,24205.34,Aprovado,14.0,Alexandre Pereira
CT33983,2023-01-06,2023-01-14,Marketing,Consultoria,380290.28,Aprovado,8.0,Sr. Theodoro Macedo
CT03549,2023-01-06,2023-02-03,Financeiro,Consultoria,401388.88,Aprovado,28.0,Luiz Felipe Costa
CT34056,2023-01-06,2023-02-05,TI,Treinamento,278458.81,Aprovado,30.0,Sr. Theodoro Macedo
CT43792,2023-01-06,2023-01-09,Jurídico,Software,394730.06,Aprovado,3.0,Sr. Theodoro Macedo
CT40544,2023-01-06,2023-01-31,Marketing,Treinamento,457973.87,Aprovado,25.0,Pedro Henrique Nunes
CT39385,2023-01-06,2023-01-23,RH,Fornecedor,457320.04,Aprovado,17.0,Davi Lucas Carvalho
CT04686,2023-01-06,2023-01-07,TI,Prestação de Serviços,232051.39,Aprovado,1.0,Asafe Cardoso
CT24701,2023-01-06,2023-01-14,RH,Treinamento,477179.83,Aprovado,8.0,Sr. Theodoro Macedo
CT24857,2023-01-06,,Jurídico,Fornecedor,389114.24,Rejeitado,,
CT47716,2023-01-06,2023-01-20,Financeiro,Fornecedor,458459.39,Aprovado,14.0,Isadora Moraes
CT41531,2023-01-06,2023-01-29,Financeiro,Fornecedor,391041.21,Aprovado,23.0,Luiz Fernando Fogaça
CT44730,2023-01-06,2023-01-09,TI,Software,245563.64,Aprovado,3.0,Cecilia Alves
CT41380,2023-01-06,,Operações,Prestação de Serviços,444805.26,Pendente,,
CT44267,2023-01-06,2023-01-08,RH,Fornecedor,339167.31,Aprovado,2.0,Dr. José Miguel Porto
CT25715,2023-01-06,2023-01-24,Operações,Consultoria,121028.6,Aprovado,18.0,Luiz Fernando Fogaça
CT03866,2023-01-06,2023-01-08,Compras,Treinamento,297230.57,Aprovado,2.0,Anthony Gabriel Costa
CT26416,2023-01-06,2023-01-13,Jurídico,Software,119390.48,Aprovado,7.0,Isadora Moraes
CT16225,2023-01-06,2023-01-09,TI,Consultoria,13498.12,Aprovado,3.0,Alexandre Pereira
CT29224,2023-01-06,2023-01-13,Marketing,Fornecedor,99011.44,Aprovado,7.0,Luiz Felipe Costa
CT26685,2023-01-06,2023-02-04,Financeiro,Treinamento,123455.69,Aprovado,29.0,Liz Costela
CT40229,2023-01-06,,RH,Fornecedor,355357.08,Pendente,,
CT07035,2023-01-06,,RH,Software,258746.12,Rejeitado,,
CT02052,2023-01-06,,Compras,Evento,375815.33,Rejeitado,,
CT28841,2023-01-06,2023-01-13,Marketing,Prestação de Serviços,443943.3,Aprovado,7.0,Joana Albuquerque
CT49334,2023-01-06,2023-01-23,Jurídico,Software,373911.36,Aprovado,17.0,Ana Luiza Jesus
CT28794,2023-01-06,2023-01-23,Financeiro,Fornecedor,92910.39,Aprovado,17.0,Calebe Rodrigues
CT06255,2023-01-06,2023-01-11,Marketing,Treinamento,359110.81,Aprovado,5.0,Alexandre Pereira
CT16584,2023-01-06,2023-01-31,Jurídico,Consultoria,141453.77,Aprovado,25.0,Anthony Vargas
CT40596,2023-01-06,2023-01-21,Jurídico,Software,290870.49,Aprovado,15.0,Davi Lucas Carvalho
CT28160,2023-01-06,2023-02-05,Financeiro,Treinamento,160864.32,Aprovado,30.0,Luiz Felipe Costa
CT31019,2023-01-06,2023-01-20,RH,Evento,342435.69,Aprovado,14.0,Anthony Vargas
CT31273,2023-01-06,,Operações,Consultoria,328817.47,Cancelado,,
CT17761,2023-01-06,2023-01-09,RH,Software,320715.16,Aprovado,3.0,Luiz Fernando Fogaça
CT07572,2023-01-06,2023-01-18,Operações,Evento,419163.4,Aprovado,12.0,Cecilia Alves
CT32921,2023-01-06,2023-01-19,Compras,Evento,488707.1,Aprovado,13.0,Apollo Santos
CT32845,2023-01-06,2023-01-30,TI,Software,301215.62,Aprovado,24.0,Luiz Felipe Costa
CT02927,2023-01-06,,Jurídico,Prestação de Serviços,197939.32,Pendente,,
CT08246,2023-01-06,2023-01-10,Financeiro,Treinamento,423514.49,Aprovado,4.0,Sr. Theodoro Macedo
CT42393,2023-01-06,,Operações,Evento,177245.32,Pendente,,
CT00969,2023-01-06,,Jurídico,Evento,132161.67,Rejeitado,,
CT15176,2023-01-06,2023-01-27,TI,Treinamento,203680.93,Aprovado,21.0,Calebe Rodrigues
CT32464,2023-01-06,2023-01-26,Compras,Consultoria,66277.85,Aprovado,20.0,Joana Albuquerque
CT15240,2023-01-06,2023-01-11,RH,Consultoria,285704.97,Aprovado,5.0,Joana Albuquerque
CT15253,2023-01-06,2023-01-29,RH,Fornecedor,132447.8,Aprovado,23.0,Liz Costela
CT39247,2023-01-06,2023-02-05,RH,Evento,204441.05,Aprovado,30.0,Dr. José Miguel Porto
CT47284,2023-01-06,2023-01-30,TI,Fornecedor,383379.15,Aprovado,24.0,Joana Albuquerque
CT46101,2023-01-06,2023-01-12,Compras,Treinamento,54479.93,Aprovado,6.0,Pedro Henrique Nunes
CT18317,2023-01-06,2023-01-29,RH,Treinamento,239378.22,Aprovado,23.0,Dr. José Miguel Porto
CT42295,2023-01-06,,Financeiro,Fornecedor,234860.43,Pendente,,
CT31826,2023-01-06,2023-01-10,Financeiro,Prestação de Serviços,206635.31,Aprovado,4.0,Liz Costela
CT23500,2023-01-06,2023-01-18,Marketing,Fornecedor,63878.58,Aprovado,12.0,Alexandre Pereira
CT05498,2023-01-06,2023-02-03,Operações,Treinamento,108701.32,Aprovado,28.0,Sr. Theodoro Macedo
CT04246,2023-01-06,2023-01-22,Operações,Evento,206590.86,Aprovado,16.0,Luiz Felipe Costa
CT23969,2023-01-06,2023-01-29,Jurídico,Treinamento,136160.52,Aprovado,23.0,Anthony Vargas
CT39461,2023-01-06,,Marketing,Evento,324212.31,Cancelado,,
CT41847,2023-01-06,2023-02-01,Marketing,Fornecedor,445690.45,Aprovado,26.0,Srta. Ana Lívia Monteiro
CT02554,2023-01-06,2023-02-05,RH,Treinamento,12169.35,Aprovado,30.0,Dr. José Miguel Porto
CT49576,2023-01-06,2023-02-02,Compras,Treinamento,42212.51,Aprovado,27.0,Davi Lucas Carvalho
CT32039,2023-01-06,2023-01-11,Jurídico,Treinamento,438108.42,Aprovado,5.0,Ana Luiza Jesus
CT04493,2023-01-06,2023-02-03,Operações,Evento,147432.45,Aprovado,28.0,Alexandre Pereira
CT05980,2023-01-06,2023-01-14,Financeiro,Prestação de Serviços,390698.47,Aprovado,8.0,Pedro Henrique Nunes
CT36986,2023-01-06,2023-01-11,Compras,Software,71055.13,Aprovado,5.0,Apollo Santos
CT09526,2023-01-06,2023-01-26,Compras,Treinamento,93583.88,Aprovado,20.0,Calebe Rodrigues
CT35653,2023-01-06,2023-01-28,Operações,Consultoria,490532.87,Aprovado,22.0,Asafe Cardoso
CT13660,2023-01-06,,Marketing,Prestação de Serviços,233976.14,Pendente,,
CT14095,2023-01-06,2023-01-18,Jurídico,Consultoria,189192.85,Aprovado,12.0,Sr. Theodoro Macedo
CT35809,2023-01-06,,Compras,Treinamento,405018.33,Pendente,,
CT04585,2023-01-06,2023-01-15,TI,Prestação de Serviços,341223.92,Aprovado,9.0,Calebe Rodrigues
CT09453,2023-01-06,2023-02-05,Compras,Prestação de Serviços,199365.1,Aprovado,30.0,Anthony Vargas
CT00243,2023-01-06,,Compras,Treinamento,423801.97,Cancelado,,
CT35635,2023-01-06,2023-01-23,Marketing,Prestação de Serviços,468412.75,Aprovado,17.0,Srta. Ana Lívia Monteiro
CT01440,2023-01-07,,TI,Prestação de Serviços,307799.11,Pendente,,
CT23640,2023-01-07,2023-01-28,Financeiro,Prestação de Serviços,307895.28,Aprovado,21.0,Liz Costela
CT27961,2023-01-07,,Jurídico,Evento,437954.95,Pendente,,
CT05514,2023-01-07,2023-01-25,TI,Prestação de Serviços,172365.42,Aprovado,18.0,Srta. Larissa Fernandes
CT06572,2023-01-07,2023-01-16,Operações,Consultoria,485508.35,Aprovado,9.0,Davi Lucas Carvalho
CT32999,2023-01-07,2023-01-13,Marketing,Fornecedor,369411.15,Aprovado,6.0,Luiz Felipe Costa
CT34295,2023-01-07,2023-01-14,Compras,Software,386602.43,Aprovado,7.0,Sr. Theodoro Macedo
CT27843,2023-01-07,2023-01-13,Financeiro,Fornecedor,8374.45,Aprovado,6.0,Anthony Gabriel Costa
CT08474,2023-01-07,2023-01-29,Operações,Prestação de Serviços,64289.62,Aprovado,22.0,Ana Luiza Jesus
CT32820,2023-01-07,,RH,Consultoria,173810.9,Cancelado,,
CT18003,2023-01-07,2023-01-14,Financeiro,Treinamento,474964.43,Aprovado,7.0,Joana Albuquerque
CT35900,2023-01-07,2023-01-16,TI,Fornecedor,221765.99,Aprovado,9.0,Asafe Cardoso
CT33075,2023-01-07,,RH,Consultoria,209255.39,Rejeitado,,
CT47326,2023-01-07,,Marketing,Prestação de Serviços,6082.57,Cancelado,,
CT13117,2023-01-07,2023-02-01,TI,Consultoria,243404.22,Aprovado,25.0,Luiz Fernando Fogaça
CT46685,2023-01-07,2023-02-05,TI,Treinamento,287272.21,Aprovado,29.0,Calebe Rodrigues
CT27738,2023-01-07,2023-01-21,Operações,Evento,228550.24,Aprovado,14.0,Alexandre Pereira
CT27204,2023-01-07,,Operações,Prestação de Serviços,441815.85,Rejeitado,,
CT39663,2023-01-07,,Operações,Consultoria,483907.76,Rejeitado,,
CT00037,2023-01-07,2023-01-15,Jurídico,Fornecedor,36425.55,Aprovado,8.0,Asafe Cardoso
CT31928,2023-01-07,2023-01-15,Operações,Evento,202675.04,Aprovado,8.0,Anthony Gabriel Costa
CT07237,2023-01-07,2023-01-30,Operações,Software,414189.3,Aprovado,23.0,Dr. José Miguel Porto
CT37434,2023-01-07,2023-01-26,RH,Software,164400.58,Aprovado,19.0,Asafe Cardoso
CT32118,2023-01-07,2023-01-17,RH,Prestação de Serviços,284136.17,Aprovado,10.0,Dr. João Rios
CT44449,2023-01-07,,RH,Evento,462826.12,Pendente,,
CT16776,2023-01-07,2023-01-14,RH,Software,468174.31,Aprovado,7.0,Davi Lucas Carvalho
CT32301,2023-01-07,,Financeiro,Fornecedor,379422.54,Rejeitado,,
CT20751,2023-01-07,2023-02-02,Operações,Evento,440223.52,Aprovado,26.0,Asafe Cardoso
CT30378,2023-01-07,2023-01-11,TI,Software,447966.44,Aprovado,4.0,Anthony Vargas
CT06854,2023-01-07,2023-02-04,Financeiro,Prestação de Serviços,375855.57,Aprovado,28.0,Dr. João Rios
CT15816,2023-01-07,2023-01-28,Jurídico,Prestação de Serviços,160198.35,Aprovado,21.0,Srta. Ana Lívia Monteiro
CT32688,2023-01-07,,Financeiro,Treinamento,206488.25,Cancelado,,
CT43581,2023-01-07,2023-02-06,TI,Prestação de Serviços,471830.65,Aprovado,30.0,Anthony Vargas
CT32709,2023-01-07,2023-01-11,Compras,Fornecedor,110025.47,Aprovado,4.0,Luiz Fernando Fogaça
CT15101,2023-01-07,2023-01-27,TI,Treinamento,141508.67,Aprovado,20.0,Alexandre Pereira
CT10184,2023-01-07,2023-02-05,Compras,Software,133766.16,Aprovado,29.0,Srta. Larissa Fernandes
CT34253,2023-01-07,2023-01-14,Jurídico,Prestação de Serviços,448524.11,Aprovado,7.0,Calebe Rodrigues
CT28235,2023-01-07,,TI,Consultoria,408995.85,Cancelado,,
CT30662,2023-01-07,,RH,Fornecedor,274348.7,Rejeitado,,
CT12948,2023-01-07,2023-01-08,Jurídico,Software,348429.33,Aprovado,1.0,Ana Luiza Jesus
CT19578,2023-01-07,,Jurídico,Evento,367565.7,Pendente,,
CT03047,2023-01-07,2023-01-09,Operações,Fornecedor,237961.02,Aprovado,2.0,Luiz Fernando Fogaça
CT47208,2023-01-07,2023-01-15,Jurídico,Software,253899.07,Aprovado,8.0,Apollo Santos
CT31365,2023-01-07,,Jurídico,Evento,462025.61,Pendente,,
CT02248,2023-01-07,2023-01-26,Compras,Treinamento,63841.98,Aprovado,19.0,Dr. José Miguel Porto
CT03609,2023-01-07,2023-01-25,Compras,Fornecedor,101795.6,Aprovado,18.0,Pedro Henrique Nunes
CT41050,2023-01-07,2023-02-04,Jurídico,Software,233275.97,Aprovado,28.0,Dr. José Miguel Porto
CT37114,2023-01-07,2023-01-16,Compras,Fornecedor,429876.51,Aprovado,9.0,Apollo Santos
CT45647,2023-01-07,,Financeiro,Evento,438823.66,Pendente,,
CT10712,2023-01-07,2023-01-31,Jurídico,Prestação de Serviços,221043.13,Aprovado,24.0,Dr. José Miguel Porto
CT29242,2023-01-07,2023-01-30,TI,Consultoria,371852.11,Aprovado,23.0,Luiz Felipe Costa
CT29281,2023-01-07,,Compras,Consultoria,184890.06,Rejeitado,,
CT19396,2023-01-07,,Operações,Treinamento,181704.83,Cancelado,,
CT42664,2023-01-07,2023-01-29,Marketing,Treinamento,284161.92,Aprovado,22.0,Alexandre Pereira
CT31314,2023-01-07,2023-01-13,TI,Fornecedor,244987.05,Aprovado,6.0,Calebe Rodrigues
CT11990,2023-01-07,,Marketing,Consultoria,205344.07,Rejeitado,,
CT19594,2023-01-07,2023-02-06,Financeiro,Software,224275.52,Aprovado,30.0,Liz Costela
CT26747,2023-01-07,,TI,Evento,139204.19,Cancelado,,
CT46807,2023-01-07,2023-01-12,Operações,Treinamento,135990.25,Aprovado,5.0,Luiz Fernando Fogaça
CT08124,2023-01-07,,Marketing,Prestação de Serviços,106239.35,Pendente,,
CT47366,2023-01-07,2023-01-19,Financeiro,Prestação de Serviços,486181.05,Aprovado,12.0,Dr. José Miguel Porto
CT05103,2023-01-07,2023-01-18,Marketing,Prestação de Serviços,320040.03,Aprovado,11.0,Srta. Ana Lívia Monteiro
CT19759,2023-01-07,2023-01-09,Operações,Software,403507.95,Aprovado,2.0,Luiz Felipe Costa
CT03649,2023-01-07,2023-01-26,TI,Software,213159.88,Aprovado,19.0,Srta. Ana Lívia Monteiro
CT07956,2023-01-07,2023-02-02,RH,Software,175675.06,Aprovado,26.0,Cecilia Alves
CT29825,2023-01-07,,Operações,Fornecedor,409320.29,Cancelado,,
CT40390,2023-01-07,2023-01-19,TI,Evento,144229.95,Aprovado,12.0,Joana Albuquerque
CT03930,2023-01-07,,RH,Software,428747.72,Cancelado,,
CT01736,2023-01-07,,Operações,Consultoria,370170.68,Cancelado,,
CT14804,2023-01-07,2023-01-27,Financeiro,Fornecedor,478219.36,Aprovado,20.0,Anthony Vargas
CT45748,2023-01-07,2023-02-05,RH,Consultoria,69723.75,Aprovado,29.0,Liz Costela
CT09337,2023-01-07,2023-01-14,Compras,Fornecedor,477404.39,Aprovado,7.0,Srta. Ana Lívia Monteiro
CT03286,2023-01-07,2023-01-15,Financeiro,Fornecedor,342350.02,Aprovado,8.0,Davi Lucas Carvalho
CT14416,2023-01-08,,TI,Evento,251573.09,Cancelado,,
CT18995,2023-01-08,2023-01-23,TI,Fornecedor,109338.06,Aprovado,15.0,Asafe Cardoso
CT36611,2023-01-08,,Jurídico,Software,198481.11,Pendente,,
CT13731,2023-01-08,,Financeiro,Software,420491.59,Rejeitado,,
CT48304,2023-01-08,2023-01-23,Operações,Software,143021.08,Aprovado,15.0,Joana Albuquerque
CT02340,2023-01-08,2023-01-28,TI,Fornecedor,220779.32,Aprovado,20.0,Ana Luiza Jesus
CT31875,2023-01-08,2023-01-10,TI,Consultoria,123631.0,Aprovado,2.0,Joana Albuquerque
CT39401,2023-01-08,,Jurídico,Consultoria,101401.64,Pendente,,
CT25597,2023-01-08,,Marketing,Software,462571.76,Pendente,,
CT35558,2023-01-08,2023-01-15,Jurídico,Prestação de Serviços,474264.71,Aprovado,7.0,Alexandre Pereira
CT24296,2023-01-08,2023-01-30,Financeiro,Evento,83691.43,Aprovado,22.0,Anthony Vargas
CT15325,2023-01-08,,TI,Consultoria,5157.64,Pendente,,
CT08220,2023-01-08,2023-01-11,RH,Fornecedor,319449.76,Aprovado,3.0,Liz Costela
CT21967,2023-01-08,2023-02-06,Operações,Treinamento,360070.47,Aprovado,29.0,Anthony Gabriel Costa
CT21971,2023-01-08,2023-01-14,Jurídico,Evento,493059.42,Aprovado,6.0,Luiz Felipe Costa
CT38698,2023-01-08,,Jurídico,Evento,159442.11,Cancelado,,
CT46094,2023-01-08,,TI,Software,101756.12,Cancelado,,
CT09006,2023-01-08,2023-01-17,Marketing,Fornecedor,180069.26,Aprovado,9.0,Cecilia Alves
CT43830,2023-01-08,2023-01-09,Compras,Evento,476688.14,Aprovado,1.0,Dr. José Miguel Porto
CT22303,2023-01-08,2023-02-01,RH,Prestação de Serviços,354293.1,Aprovado,24.0,Isadora Moraes
CT14628,2023-01-08,,Compras,Consultoria,370856.24,Pendente,,
CT45098,2023-01-08,2023-01-23,Operações,Treinamento,213560.92,Aprovado,15.0,Sr. Theodoro Macedo
CT04805,2023-01-08,2023-01-14,Marketing,Software,447711.19,Aprovado,6.0,Davi Lucas Carvalho
CT05271,2023-01-08,,Compras,Evento,141710.11,Rejeitado,,
CT04908,2023-01-08,2023-02-07,Marketing,Fornecedor,160339.63,Aprovado,30.0,Anthony Gabriel Costa
CT22576,2023-01-08,,RH,Evento,286074.82,Pendente,,
CT22641,2023-01-08,,Marketing,Treinamento,199446.46,Rejeitado,,
CT11908,2023-01-08,,Marketing,Treinamento,127452.88,Rejeitado,,
CT18770,2023-01-08,2023-02-05,Operações,Software,279435.97,Aprovado,28.0,Sr. Theodoro Macedo
CT33021,2023-01-08,2023-02-06,Jurídico,Fornecedor,125823.62,Aprovado,29.0,Pedro Henrique Nunes
CT26175,2023-01-08,2023-01-23,Operações,Evento,60495.7,Aprovado,15.0,Davi Lucas Carvalho
CT34401,2023-01-08,,Operações,Fornecedor,455938.82,Rejeitado,,
CT35775,2023-01-08,2023-01-30,Operações,Consultoria,395979.08,Aprovado,22.0,Joana Albuquerque
CT11694,2023-01-08,,TI,Evento,225509.62,Pendente,,
CT21060,2023-01-08,2023-02-03,Operações,Fornecedor,252238.06,Aprovado,26.0,Anthony Vargas
CT07618,2023-01-08,,RH,Consultoria,116847.61,Pendente,,
CT10206,2023-01-08,2023-01-20,Marketing,Fornecedor,313756.73,Aprovado,12.0,Dr. João Rios
CT37268,2023-01-08,,Marketing,Treinamento,374412.93,Pendente,,
CT24965,2023-01-08,2023-01-21,TI,Consultoria,181683.79,Aprovado,13.0,Luiz Fernando Fogaça
CT06715,2023-01-08,2023-01-26,Financeiro,Software,429863.19,Aprovado,18.0,Luiz Fernando Fogaça
CT15618,2023-01-08,2023-02-01,Compras,Evento,465380.5,Aprovado,24.0,Calebe Rodrigues
CT14687,2023-01-08,2023-01-15,Marketing,Software,182613.81,Aprovado,7.0,Liz Costela
CT30376,2023-01-08,2023-01-15,Financeiro,Software,119679.92,Aprovado,7.0,Dr. José Miguel Porto
CT28046,2023-01-08,2023-01-28,Marketing,Treinamento,175240.0,Aprovado,20.0,Apollo Santos
CT19140,2023-01-08,2023-01-26,RH,Fornecedor,368118.02,Aprovado,18.0,Srta. Larissa Fernandes
CT15921,2023-01-08,2023-01-22,Compras,Software,123066.81,Aprovado,14.0,Liz Costela
CT40951,2023-01-08,2023-02-04,Compras,Prestação de Serviços,444481.59,Aprovado,27.0,Luiz Fernando Fogaça
CT19746,2023-01-08,2023-01-27,Operações,Software,256238.27,Aprovado,19.0,Srta. Larissa Fernandes
CT30923,2023-01-08,2023-02-01,Marketing,Treinamento,134727.09,Aprovado,24.0,Pedro Henrique Nunes
CT28498,2023-01-08,,Compras,Software,429499.43,Pendente,,
CT09158,2023-01-08,2023-02-01,Compras,Software,321747.5,Aprovado,24.0,Luiz Fernando Fogaça
CT03280,2023-01-08,2023-01-28,Jurídico,Evento,147060.45,Aprovado,20.0,Pedro Henrique Nunes
CT48630,2023-01-08,2023-01-13,Compras,Software,158832.29,Aprovado,5.0,Apollo Santos
